Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set_name
DisGeNET,Recurrent urinary tract infection,1/86,0.0297186959454334,0.0769477322232125,0,0,39.03529411764706,137.2472719605343,EMP1,up_in_ALS
DisGeNET,HIV Infections,2/806,0.0297661685650287,0.0769477322232125,0,0,9.546766169154228,33.55099094885826,HEXB;EMP1,up_in_ALS
DisGeNET,"Myoclonic Epilepsies, Progressive",1/88,0.0304007210272824,0.0769477322232125,0,0,38.13409961685824,133.21342891839572,EMP1,up_in_ALS
DisGeNET,Acute Kidney Insufficiency,1/89,0.0307415794593238,0.0769477322232125,0,0,37.69886363636363,131.2726893915506,HEXB,up_in_ALS
DisGeNET,Dehydration,1/90,0.0310823351837607,0.0769477322232125,0,0,37.27340823970037,129.38030961454655,MCEE,up_in_ALS
DisGeNET,Venous Thrombosis,1/90,0.0310823351837607,0.0769477322232125,0,0,37.27340823970037,129.38030961454655,PROS1,up_in_ALS
DisGeNET,Acute kidney injury,1/92,0.0317635386122593,0.0771050717223765,0,0,36.45054945054945,125.73384593452349,HEXB,up_in_ALS
DisGeNET,Macroglossia,1/94,0.0324443315283112,0.0771050717223765,0,0,35.66308243727599,122.26123249735372,HEXB,up_in_ALS
DisGeNET,Ovarian Carcinoma,3/2203,0.0332128171258544,0.0771050717223765,0,0,6.065795454545454,20.6529381586742,FCN3;PROS1;SOHLH2,up_in_ALS
DisGeNET,Hyperhidrosis disorder,1/97,0.0334647516210734,0.0771050717223765,0,0,34.54340277777778,117.3530097985263,HEXB,up_in_ALS
DisGeNET,Sweating,1/97,0.0334647516210734,0.0771050717223765,0,0,34.54340277777778,117.3530097985263,HEXB,up_in_ALS
DisGeNET,Increased sweating,1/97,0.0334647516210734,0.0771050717223765,0,0,34.54340277777778,117.3530097985263,HEXB,up_in_ALS
DisGeNET,Thrombosis,1/98,0.0338046866171995,0.0771050717223765,0,0,34.18556701030928,115.79184255951505,PROS1,up_in_ALS
DisGeNET,Hairy Cell Leukemia,1/107,0.0368594932260918,0.0826753969256675,0,0,31.2688679245283,103.20734112335164,HEXB,up_in_ALS
DisGeNET,Secondary Neoplasm,1/108,0.0371984046126248,0.0826753969256675,0,0,30.97507788161994,101.9541406781754,PROS1,up_in_ALS
DisGeNET,"Abortion, Tubal",1/110,0.0378759207590496,0.0826753969256675,0,0,30.40366972477064,99.52457965410602,EMP1,up_in_ALS
DisGeNET,Deep Vein Thrombosis,1/110,0.0378759207590496,0.0826753969256675,0,0,30.40366972477064,99.52457965410602,PROS1,up_in_ALS
DisGeNET,Erectile dysfunction,1/118,0.0405819006488554,0.0876396365076345,0,0,28.313390313390315,90.72836533687504,HEXB,up_in_ALS
DisGeNET,Myocardial Infarction,2/966,0.0416246162084092,0.0886696443632711,0,0,7.895850622406639,25.101410917379056,FCN3;PROS1,up_in_ALS
DisGeNET,Hyperammonemia,1/122,0.0419324426545518,0.0886696443632711,0,0,27.37190082644628,86.81533369125698,MCEE,up_in_ALS
DisGeNET,Tauopathies,1/130,0.0446286389467339,0.0930794332686779,0,0,25.664082687338503,79.7993725219964,PROS1,up_in_ALS
DisGeNET,PACHYONYCHIA CONGENITA 3,1/133,0.0456380345107204,0.0930794332686779,0,0,25.0770202020202,77.41310792741105,PROS1,up_in_ALS
DisGeNET,Tumor Immunity,1/134,0.0459742965041297,0.0930794332686779,0,0,24.887218045112785,76.64448873787613,PROS1,up_in_ALS
DisGeNET,Mycoses,1/135,0.0463104569464851,0.0930794332686779,0,0,24.700248756218905,75.88873531343961,EMP1,up_in_ALS
DisGeNET,Hormone refractory prostate cancer,1/135,0.0463104569464851,0.0930794332686779,0,0,24.700248756218905,75.88873531343961,PROS1,up_in_ALS
DisGeNET,Spontaneous abortion,1/138,0.0473183291908201,0.0932584546188008,0,0,24.155717761557177,73.69565388984178,EMP1,up_in_ALS
DisGeNET,Psoriasis vulgaris,1/138,0.0473183291908201,0.0932584546188008,0,0,24.155717761557177,73.69565388984178,PROS1,up_in_ALS
DisGeNET,Acid reflux,1/140,0.047989736708364,0.0936722745365182,0,0,23.80575539568345,72.29255880846534,MCEE,up_in_ALS
DisGeNET,Leprosy,1/143,0.0489960875365205,0.094725769237273,0,0,23.299295774647888,70.2710215907855,FCN3,up_in_ALS
DisGeNET,Chromophobe Renal Cell Carcinoma,1/149,0.0510060541018411,0.0972153043928873,0,0,22.34797297297297,66.50334258100814,PROS1,up_in_ALS
DisGeNET,Thickened facial skin with coarse facial features,1/151,0.05167523330037,0.0972153043928873,0,0,22.047777777777775,65.32264137535903,HEXB,up_in_ALS
DisGeNET,Coarse facial features,1/152,0.0520096712107459,0.0972153043928873,0,0,21.90066225165563,64.74548831540879,HEXB,up_in_ALS
DisGeNET,Familial lichen amyloidosis,1/153,0.0523440080205381,0.0972153043928873,0,0,21.75548245614035,64.17688512307375,PROS1,up_in_ALS
DisGeNET,Premature Menopause,1/154,0.0526782437596926,0.0972153043928873,0,0,21.612200435729847,63.61665182207605,SOHLH2,up_in_ALS
DisGeNET,Cardiomegaly,1/159,0.0543479072707221,0.0991527170456166,0,0,20.92299578059072,60.93506941298273,HEXB,up_in_ALS
DisGeNET,Juvenile psoriatic arthritis,1/161,0.0550150660720071,0.0991527170456166,0,0,20.659375,59.915249274727685,PROS1,up_in_ALS
DisGeNET,Heartburn,1/162,0.055348494156167,0.0991527170456166,0,0,20.530020703933747,59.41605252814519,MCEE,up_in_ALS
DisGeNET,androgen independent prostate cancer,1/163,0.0556818213950753,0.0991527170456166,0,0,20.4022633744856,58.923808509108525,PROS1,up_in_ALS
DisGeNET,"Ataxias, Hereditary",1/167,0.0570141224556861,0.1003571552657738,0,0,19.906626506024097,57.02166129794921,HEXB,up_in_ALS
DisGeNET,Juvenile-Onset Still Disease,1/168,0.0573469458661564,0.1003571552657738,0,0,19.786427145708583,56.5621868384733,PROS1,up_in_ALS
DisGeNET,Prostatic Intraepithelial Neoplasias,1/174,0.059341772738775,0.1020714933305972,0,0,19.094412331406552,53.93105615009288,PROS1,up_in_ALS
DisGeNET,"Ovarian Failure, Premature",1/175,0.0596738918498032,0.1020714933305972,0,0,18.983716475095783,53.51245186899965,SOHLH2,up_in_ALS
DisGeNET,Refractory cancer,1/177,0.0603378285698111,0.1020714933305972,0,0,18.766098484848484,52.691376870848096,EMP1,up_in_ALS
DisGeNET,Carcinoma of larynx,1/177,0.0603378285698111,0.1020714933305972,0,0,18.766098484848484,52.691376870848096,EMP1,up_in_ALS
DisGeNET,"Respiratory Distress Syndrome, Adult",1/186,0.0633205738594018,0.1062320371360212,0,0,17.845045045045044,49.24420449270851,PROS1,up_in_ALS
DisGeNET,Secondary malignant neoplasm of lymph node,2/1271,0.0684426589161983,0.1138840963933464,0,0,5.901970055161544,15.827661197413194,PROS1;EMP1,up_in_ALS
DisGeNET,Big calvaria,1/213,0.0722201694255764,0.1151978174672553,0,0,15.551100628930818,40.86885100436754,HEXB,up_in_ALS
DisGeNET,Increased size of skull,1/213,0.0722201694255764,0.1151978174672553,0,0,15.551100628930818,40.86885100436754,HEXB,up_in_ALS
DisGeNET,Aortic Valve Insufficiency,1/214,0.0725483872640993,0.1151978174672553,0,0,15.477308294209704,40.60474197778335,PROS1,up_in_ALS
DisGeNET,Skeletal muscle atrophy,1/215,0.0728765055847093,0.1151978174672553,0,0,15.404205607476635,40.34344464999949,HEXB,up_in_ALS
DisGeNET,"Neurogenic muscle atrophy, especially in the lower limbs",1/215,0.0728765055847093,0.1151978174672553,0,0,15.404205607476635,40.34344464999949,HEXB,up_in_ALS
DisGeNET,Increased head circumference,1/215,0.0728765055847093,0.1151978174672553,0,0,15.404205607476635,40.34344464999949,HEXB,up_in_ALS
DisGeNET,Adenocarcinoma of prostate,1/216,0.073204524400374,0.1151978174672553,0,0,15.331782945736434,40.08491663269166,PROS1,up_in_ALS
DisGeNET,Nasal Polyps,1/219,0.0741879840674214,0.1158473905052811,0,0,15.118501529051988,39.325536843200936,EMP1,up_in_ALS
DisGeNET,Neurogenic Muscular Atrophy,1/228,0.0771329980343394,0.1195267068776405,0,0,14.512481644640236,37.18423021932944,HEXB,up_in_ALS
DisGeNET,Metastasis from malignant tumor of prostate,1/232,0.0784393134350671,0.1206301562675654,0,0,14.258297258297258,36.29349802410164,PROS1,up_in_ALS
DisGeNET,Metastatic Prostate Carcinoma,1/241,0.0813727295550968,0.1242004819525162,0,0,13.717361111111112,34.41295067526482,PROS1,up_in_ALS
DisGeNET,Gastroesophageal reflux disease,1/246,0.0829989442057065,0.1257372065205853,0,0,13.434013605442177,33.4362844427817,MCEE,up_in_ALS
DisGeNET,Muscle degeneration,1/259,0.0872155590677266,0.1311463591907296,0,0,12.748708010335918,31.098848168327365,HEXB,up_in_ALS
DisGeNET,Cerebral Ischemia,1/275,0.0923824153591898,0.1378943405729083,0,0,11.994525547445257,28.568784387859345,EMP1,up_in_ALS
DisGeNET,Dysarthria,1/282,0.094635019648686,0.1386773743385544,0,0,11.691577698695136,27.565556419967027,HEXB,up_in_ALS
DisGeNET,Cerebral Infarction,1/283,0.0949564287342811,0.1386773743385544,0,0,11.64952718676123,27.42691449003382,EMP1,up_in_ALS
DisGeNET,Anaplasia,1/283,0.0949564287342811,0.1386773743385544,0,0,11.64952718676123,27.42691449003382,PROS1,up_in_ALS
DisGeNET,Prostatic Neoplasms,2/1554,0.0975136483976137,0.1413947901765399,0,0,4.752835051546392,11.063473232133216,PROS1;EMP1,up_in_ALS
DisGeNET,Hyperreflexia,1/301,0.1007250916521593,0.1450155574850238,0,0,10.940555555555555,25.11251729769443,HEXB,up_in_ALS
DisGeNET,"Kidney Failure, Acute",1/310,0.1035975848403304,0.1481007726942752,0,0,10.617044228694716,24.071400753445328,HEXB,up_in_ALS
DisGeNET,Juvenile arthritis,1/326,0.1086848233214011,0.1542868470926184,0,0,10.086153846153849,22.384232643702507,PROS1,up_in_ALS
DisGeNET,Muscle Weakness,1/339,0.112799963708241,0.1590166155053675,0,0,9.69181459566075,21.148889145859528,HEXB,up_in_ALS
DisGeNET,Anxiety Disorders,1/396,0.1306516196543578,0.1829122675161009,0,0,8.269198312236288,16.829645150246364,PROS1,up_in_ALS
DisGeNET,Benign Prostatic Hyperplasia,1/420,0.1380754721841808,0.1911011845268644,0,0,7.785998408910103,15.415925260697229,PROS1,up_in_ALS
DisGeNET,Metabolic Diseases,1/421,0.1383836163815225,0.1911011845268644,0,0,7.767063492063492,15.361120472475967,MCEE,up_in_ALS
DisGeNET,Epileptic encephalopathy,1/468,0.1527602918074211,0.208950319366885,0,0,6.968593861527481,13.09318861263854,HEXB,up_in_ALS
DisGeNET,Malignant Head and Neck Neoplasm,1/470,0.1533674757914575,0.208950319366885,0,0,6.938166311300639,13.008495920410883,PROS1,up_in_ALS
DisGeNET,Infection,1/492,0.1600219225169417,0.2157249326036422,0,0,6.619823489477257,12.13045886228026,PROS1,up_in_ALS
DisGeNET,Colon Carcinoma,2/2091,0.1610653819044609,0.2157249326036422,0,0,3.4282431785543324,6.259783139777834,PROS1;HEXB,up_in_ALS
DisGeNET,Pneumonia,1/497,0.161528028353466,0.2157249326036422,0,0,6.551411290322581,11.943724628232818,EMP1,up_in_ALS
DisGeNET,Herpes Simplex Infections,1/503,0.1633322994110472,0.2167088678460299,0,0,6.471115537848606,11.725457557812009,PROS1,up_in_ALS
DisGeNET,Major Depressive Disorder,1/513,0.1663320228308381,0.2192558482770139,0,0,6.341471354166667,11.375136953460665,EMP1,up_in_ALS
DisGeNET,Unipolar Depression,1/517,0.167529328376714,0.2194093784546642,0,0,6.291020671834626,11.239517704625456,EMP1,up_in_ALS
DisGeNET,Undergrowth,1/529,0.1711124057616297,0.2226655023693002,0,0,6.14425505050505,10.847280425435686,MCEE,up_in_ALS
DisGeNET,Failure to gain weight,1/539,0.1740881978693156,0.2238189857859997,0,0,6.026951672862453,10.536276075172376,MCEE,up_in_ALS
DisGeNET,Pediatric failure to thrive,1/543,0.1752759480858094,0.2238189857859997,0,0,5.981242312423125,10.415697685636234,MCEE,up_in_ALS
DisGeNET,Metastatic Neoplasm,1/544,0.1755726567475705,0.2238189857859997,0,0,5.969920196439533,10.385884034994731,PROS1,up_in_ALS
DisGeNET,Glioma,2/2211,0.1764090528362559,0.2238189857859997,0,0,3.220280669986419,5.587025358414478,HEXB;EMP1,up_in_ALS
DisGeNET,Cerebellar Ataxia,1/565,0.1817824383795248,0.2292039440437487,0,0,5.741430260047282,9.788821095026885,HEXB,up_in_ALS
DisGeNET,Tuberculosis,1/602,0.1926259637555454,0.2413769792739242,0,0,5.3777038269550745,8.857104995150737,FCN3,up_in_ALS
DisGeNET,Colitis,1/608,0.1943727134884651,0.2420715388844074,0,0,5.322899505766062,8.718791006611317,PROS1,up_in_ALS
DisGeNET,Huntington Disease,1/627,0.1998827351404988,0.2474158245946418,0,0,5.156283280085197,8.301741939041394,PROS1,up_in_ALS
DisGeNET,Esophageal Neoplasms,1/637,0.2027697494068033,0.2493745580845741,0,0,5.072589098532495,8.094250191650287,EMP1,up_in_ALS
DisGeNET,Immunologic Deficiency Syndromes,1/641,0.2039220524238389,0.2493745580845741,0,0,5.03984375,8.01343952852125,FCN3,up_in_ALS
DisGeNET,Malignant neoplasm of esophagus,1/673,0.2130891967190361,0.259024592418948,0,0,4.791914682539683,7.408513037474642,EMP1,up_in_ALS
DisGeNET,Intellectual Disability,2/2503,0.2149948544226689,0.2597854490940582,0,0,2.7976009596161537,4.300307651588102,MCEE;HEXB,up_in_ALS
DisGeNET,Esophageal carcinoma,1/685,0.2165034694620061,0.260060380478031,0,0,4.704922027290448,7.199230353956386,EMP1,up_in_ALS
DisGeNET,Neurodegenerative Disorders,1/745,0.2333850370904932,0.278689191349236,0,0,4.312051971326165,6.274318789107089,HEXB,up_in_ALS
DisGeNET,Cardiovascular Diseases,1/787,0.2450157648006233,0.2908666681551259,0,0,4.07273112807464,5.728022336135591,PROS1,up_in_ALS
DisGeNET,"Liver Cirrhosis, Experimental",1/801,0.2488589085013618,0.2937113861963747,0,0,3.998541666666666,5.561448351674695,EMP1,up_in_ALS
DisGeNET,Psoriasis,1/818,0.2535030293321804,0.2974630922221539,0,0,3.91187270501836,5.368573930424412,PROS1,up_in_ALS
DisGeNET,Amyloidosis,1/833,0.2575803227474074,0.300510376538642,0,0,3.8383413461538463,5.20641707281085,HEXB,up_in_ALS
DisGeNET,Crohn Disease,1/912,0.2787405684247979,0.3218069843414486,0,0,3.4910354921331868,4.459706348238304,FCN3,up_in_ALS
DisGeNET,Coronary heart disease,1/913,0.2790050701679555,0.3218069843414486,0,0,3.4870248538011697,4.451275533668872,PROS1,up_in_ALS
DisGeNET,Prostate carcinoma,2/3145,0.3037263222091806,0.3483414881834105,0,0,2.144447979637289,2.555384769474642,PROS1;EMP1,up_in_ALS
DisGeNET,Malignant neoplasm of prostate,2/3239,0.3169349106889236,0.3614482408418623,0,0,2.070559159715786,2.379194337779608,PROS1;EMP1,up_in_ALS
DisGeNET,Arteriosclerosis,1/1087,0.3237814262373301,0.3671934610401006,0,0,2.9016267648864336,3.2721256245048984,PROS1,up_in_ALS
DisGeNET,Atherosclerosis,1/1134,0.335459035602037,0.3783232457067417,0,0,2.774345395704619,3.030293821966426,PROS1,up_in_ALS
DisGeNET,Epilepsy,1/1177,0.3459909654383438,0.3880451159336121,0,0,2.666808390022676,2.830397392277897,PROS1,up_in_ALS
DisGeNET,Asthma,1/1313,0.3783650020846532,0.4220225023251901,0,0,2.373094512195122,2.3064009104549568,HEXB,up_in_ALS
DisGeNET,Epithelial ovarian cancer,1/1329,0.3820817867347625,0.4238393590555015,0,0,2.3424949799196786,2.25376265658458,SOHLH2,up_in_ALS
DisGeNET,Neoplasm Metastasis,2/3920,0.4122580131655169,0.454828134090217,0,0,1.6411434405308831,1.4542268527340056,PROS1;EMP1,up_in_ALS
DisGeNET,Adenocarcinoma,1/1712,0.4655447983591858,0.5108410490103498,0,0,1.7808299240210403,1.361528086556411,PROS1,up_in_ALS
DisGeNET,Rheumatoid Arthritis,1/1833,0.4898157521029457,0.5345838584779461,0,0,1.6522016011644831,1.17921919820142,HEXB,up_in_ALS
DisGeNET,Squamous cell carcinoma,1/1876,0.4982103151896187,0.5408379357406021,0,0,1.6104888888888889,1.1220807090451197,EMP1,up_in_ALS
DisGeNET,leukemia,1/1941,0.5106749481400381,0.551420289746956,0,0,1.5509450171821306,1.0422691731072715,PROS1,up_in_ALS
DisGeNET,Obesity,1/1961,0.5144564139765277,0.5525642964933076,0,0,1.5334183673469388,1.0191779960374938,SLC37A2,up_in_ALS
DisGeNET,Alzheimer's Disease,1/1982,0.5183999675824291,0.5538694390485953,0,0,1.5153962645128722,0.9956277666970528,EMP1,up_in_ALS
DisGeNET,Malignant tumor of colon,1/2001,0.5219442565219921,0.5547365658322743,0,0,1.4994166666666666,0.9749124474944336,HEXB,up_in_ALS
DisGeNET,Tumor Progression,1/2090,0.5382504128521537,0.569087676088475,0,0,1.4284346577309717,0.8848172451518508,PROS1,up_in_ALS
DisGeNET,Breast Carcinoma,2/4963,0.5504625383849056,0.5789839134307556,0,0,1.2120137069139287,0.72356778983981,PROS1;EMP1,up_in_ALS
DisGeNET,Malignant neoplasm of breast,2/5054,0.5617880393859013,0.5878503711099895,0,0,1.1829770387965162,0.6821408239581928,PROS1;EMP1,up_in_ALS
DisGeNET,Non-Small Cell Lung Carcinoma,1/2243,0.5651692512567467,0.5883556820775363,0,0,1.3195807314897412,0.7529923962879385,EMP1,up_in_ALS
DisGeNET,Primary malignant neoplasm of lung,1/2268,0.5694372754073296,0.5897743209575914,0,0,1.303190707248934,0.7338353429397604,EMP1,up_in_ALS
DisGeNET,Stomach Carcinoma,1/2378,0.5877927910409371,0.6056951095497981,0,0,1.235170382835507,0.6563458130481014,EMP1,up_in_ALS
DisGeNET,Malignant neoplasm of stomach,1/2398,0.5910570350756156,0.6059827177795453,0,0,1.2234737866777916,0.6433548329973859,EMP1,up_in_ALS
DisGeNET,Malignant neoplasm of lung,1/2449,0.5992807509877495,0.6113265952287094,0,0,1.1945125272331154,0.6116203856880341,EMP1,up_in_ALS
DisGeNET,Carcinoma of lung,1/2476,0.60357679903121,0.612630451016678,0,0,1.1796632996632996,0.595590754833247,EMP1,up_in_ALS
DisGeNET,Colorectal Cancer,1/3298,0.7168082762954889,0.7239406969551455,0,0,0.8439995955919523,0.2810070246606785,PROS1,up_in_ALS
DisGeNET,Liver carcinoma,1/3593,0.7500254145262675,0.7537384116278827,0,0,0.7609966592427617,0.2188993093372941,FCN3,up_in_ALS
DisGeNET,Carcinogenesis,1/4065,0.7962300798609422,0.7962300798609422,0,0,0.6532562335958005,0.1488555968770176,SOHLH2,up_in_ALS
GO_Biological_Process_2023,Tight Junction Organization (GO:0120193),1/5,0.0007498314718703743,0.0084356040585417,0,0,2499.125,17982.858997820545,CLDN5,down_in_ALS
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Development (GO:1901552),1/5,0.0007498314718703743,0.0084356040585417,0,0,2499.125,17982.858997820545,CLDN5,down_in_ALS
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),1/5,0.0007498314718703743,0.0084356040585417,0,0,2499.125,17982.858997820545,ANGPT2,down_in_ALS
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142),1/5,0.0007498314718703743,0.0084356040585417,0,0,2499.125,17982.858997820545,CLDN5,down_in_ALS
GO_Biological_Process_2023,Negative Regulation Of Vascular Permeability (GO:0043116),1/11,0.0016491427308511,0.0148422845776601,0,0,999.35,6403.334808352065,CLDN5,down_in_ALS
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),1/15,0.002248385285759,0.0154167337192615,0,0,713.6785714285714,4351.685756891909,CLDN5,down_in_ALS
GO_Biological_Process_2023,Regulation Of Establishment Of Endothelial Barrier (GO:1903140),1/16,0.0023981585785517,0.0154167337192615,0,0,666.0666666666667,4018.416230915481,CLDN5,down_in_ALS
GO_Biological_Process_2023,Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),1/19,0.002847388777574,0.0160165618738541,0,0,554.9722222222222,3252.888056951129,CLDN5,down_in_ALS
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),1/29,0.0043438507968609,0.0202173414397334,0,0,356.5892857142857,1939.4870011141588,CLDN5,down_in_ALS
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),1/31,0.0046429637132384,0.0202173414397334,0,0,332.78333333333336,1787.845973802925,ANGPT2,down_in_ALS
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/33,0.0049420167963792,0.0202173414397334,0,0,311.953125,1656.4654076932638,ANGPT2,down_in_ALS
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/37,0.0055399434616103,0.0207747879810388,0,0,277.2361111111111,1440.4553417617176,ANGPT2,down_in_ALS
GO_Biological_Process_2023,Learning (GO:0007612),1/43,0.0064363847273157,0.0213841642427946,0,0,237.5595238095238,1198.6750596729298,CLDN5,down_in_ALS
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),1/47,0.0070337131109195,0.0213841642427946,0,0,216.8586956521739,1074.9773440238823,CLDN5,down_in_ALS
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),1/53,0.00792925705799,0.0213841642427946,0,0,191.77884615384616,927.6718550806612,CLDN5,down_in_ALS
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),1/54,0.0080784620472779,0.0213841642427946,0,0,188.1509433962264,906.615436737158,CLDN5,down_in_ALS
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/54,0.0080784620472779,0.0213841642427946,0,0,188.1509433962264,906.615436737158,ANGPT2,down_in_ALS
